"File","waveforms","time"
"St19_17-ch7_BRA20male.converted.ANA",2,22026.89
"St19_17-ch7_BRA20male.converted.ANA",1,22425.85
"St19_17-ch7_BRA20male.converted.ANA",2,22436.37
"St19_17-ch7_BRA20male.converted.ANA",1,22453.83
"St19_17-ch7_BRA20male.converted.ANA",2,22482.08
"St19_17-ch7_BRA20male.converted.ANA",7,22552.68
"St19_17-ch7_BRA20male.converted.ANA",12,22567.17
"St19_17-ch7_BRA20male.converted.ANA",2,22573.72
"St19_17-ch7_BRA20male.converted.ANA",7,22628.07
"St19_17-ch7_BRA20male.converted.ANA",12,22633.31
"St19_17-ch7_BRA20male.converted.ANA",2,22637.33
"St19_17-ch7_BRA20male.converted.ANA",5,22652.54
"St19_17-ch7_BRA20male.converted.ANA",2,22661.48
"St19_17-ch7_BRA20male.converted.ANA",5,22668.31
"St19_17-ch7_BRA20male.converted.ANA",2,22684.03
"St19_17-ch7_BRA20male.converted.ANA",5,22696.34
"St19_17-ch7_BRA20male.converted.ANA",2,22710.7
"St19_17-ch7_BRA20male.converted.ANA",5,22755.92
"St19_17-ch7_BRA20male.converted.ANA",11,22789.12
"St19_17-ch7_BRA20male.converted.ANA",5,22790.08
"St19_17-ch7_BRA20male.converted.ANA",2,22797.33
"St19_17-ch7_BRA20male.converted.ANA",1,22798.61
"St19_17-ch7_BRA20male.converted.ANA",2,23147.94
"St19_17-ch7_BRA20male.converted.ANA",12,23360.33
"St19_17-ch7_BRA20male.converted.ANA",2,23363.13
"St19_17-ch7_BRA20male.converted.ANA",12,23596.26
"St19_17-ch7_BRA20male.converted.ANA",2,23600.48
"St19_17-ch7_BRA20male.converted.ANA",12,23643.95
"St19_17-ch7_BRA20male.converted.ANA",2,23646.4
"St19_17-ch7_BRA20male.converted.ANA",12,23808.86
"St19_17-ch7_BRA20male.converted.ANA",2,23818.31
"St19_17-ch7_BRA20male.converted.ANA",12,23973.39
"St19_17-ch7_BRA20male.converted.ANA",2,23980.52
"St19_17-ch7_BRA20male.converted.ANA",5,24506.88
"St19_17-ch7_BRA20male.converted.ANA",2,24513.88
"St19_17-ch7_BRA20male.converted.ANA",12,24690.75
"St19_17-ch7_BRA20male.converted.ANA",2,24692.33
"St19_17-ch7_BRA20male.converted.ANA",12,24717.89
"St19_17-ch7_BRA20male.converted.ANA",2,24721.81
"St19_17-ch7_BRA20male.converted.ANA",12,24724.91
"St19_17-ch7_BRA20male.converted.ANA",2,24728.24
"St19_17-ch7_BRA20male.converted.ANA",12,24730.5
"St19_17-ch7_BRA20male.converted.ANA",2,24733.72
"St19_17-ch7_BRA20male.converted.ANA",5,24888.61
"St19_17-ch7_BRA20male.converted.ANA",2,24903.35
"St19_17-ch7_BRA20male.converted.ANA",12,24991.32
"St19_17-ch7_BRA20male.converted.ANA",2,24996.19
"St19_17-ch7_BRA20male.converted.ANA",5,25170.21
"St19_17-ch7_BRA20male.converted.ANA",2,25177.13
"St19_17-ch7_BRA20male.converted.ANA",5,25182.4
"St19_17-ch7_BRA20male.converted.ANA",2,25197.16
"St19_17-ch7_BRA20male.converted.ANA",5,25202.11
"St19_17-ch7_BRA20male.converted.ANA",2,25207.11
"St19_17-ch7_BRA20male.converted.ANA",5,25212.72
"St19_17-ch7_BRA20male.converted.ANA",2,25218.31
"St19_17-ch7_BRA20male.converted.ANA",5,25410.51
"St19_17-ch7_BRA20male.converted.ANA",2,25424.45
"St19_17-ch7_BRA20male.converted.ANA",5,25433.9
"St19_17-ch7_BRA20male.converted.ANA",2,25441.41
"St19_17-ch7_BRA20male.converted.ANA",5,25449.47
"St19_17-ch7_BRA20male.converted.ANA",12,25465.88
"St19_17-ch7_BRA20male.converted.ANA",5,25472.2
"St19_17-ch7_BRA20male.converted.ANA",12,25487.11
"St19_17-ch7_BRA20male.converted.ANA",5,25494.39
"St19_17-ch7_BRA20male.converted.ANA",12,25514.04
"St19_17-ch7_BRA20male.converted.ANA",5,25521.96
"St19_17-ch7_BRA20male.converted.ANA",12,25555.8
"St19_17-ch7_BRA20male.converted.ANA",5,25562.39
"St19_17-ch7_BRA20male.converted.ANA",12,25577.8
"St19_17-ch7_BRA20male.converted.ANA",5,25585.88
"St19_17-ch7_BRA20male.converted.ANA",12,25606.3
"St19_17-ch7_BRA20male.converted.ANA",5,25612.96
"St19_17-ch7_BRA20male.converted.ANA",12,25646.61
"St19_17-ch7_BRA20male.converted.ANA",5,25652.92
"St19_17-ch7_BRA20male.converted.ANA",12,25697.05
"St19_17-ch7_BRA20male.converted.ANA",5,25703.43
"St19_17-ch7_BRA20male.converted.ANA",12,25757.9
"St19_17-ch7_BRA20male.converted.ANA",5,25763.36
"St19_17-ch7_BRA20male.converted.ANA",12,25814.27
"St19_17-ch7_BRA20male.converted.ANA",5,25820.31
"St19_17-ch7_BRA20male.converted.ANA",11,25865.23
"St19_17-ch7_BRA20male.converted.ANA",5,25869.26
"St19_17-ch7_BRA20male.converted.ANA",12,25898.53
"St19_17-ch7_BRA20male.converted.ANA",5,25903.87
"St19_17-ch7_BRA20male.converted.ANA",12,25954.12
"St19_17-ch7_BRA20male.converted.ANA",5,25959.69
"St19_17-ch7_BRA20male.converted.ANA",12,26026.71
"St19_17-ch7_BRA20male.converted.ANA",5,26031.34
"St19_17-ch7_BRA20male.converted.ANA",12,26083.42
"St19_17-ch7_BRA20male.converted.ANA",5,26088.73
"St19_17-ch7_BRA20male.converted.ANA",12,26170.95
"St19_17-ch7_BRA20male.converted.ANA",5,26175.09
"St19_17-ch7_BRA20male.converted.ANA",12,26238.46
"St19_17-ch7_BRA20male.converted.ANA",5,26241.66
"St19_17-ch7_BRA20male.converted.ANA",12,26269.25
"St19_17-ch7_BRA20male.converted.ANA",5,26273.24
"St19_17-ch7_BRA20male.converted.ANA",12,26304.09
"St19_17-ch7_BRA20male.converted.ANA",5,26307.38
"St19_17-ch7_BRA20male.converted.ANA",12,26336.12
"St19_17-ch7_BRA20male.converted.ANA",5,26339.25
"St19_17-ch7_BRA20male.converted.ANA",12,26370.94
"St19_17-ch7_BRA20male.converted.ANA",5,26373.84
"St19_17-ch7_BRA20male.converted.ANA",12,26391.91
"St19_17-ch7_BRA20male.converted.ANA",5,26395.14
"St19_17-ch7_BRA20male.converted.ANA",12,26423.19
"St19_17-ch7_BRA20male.converted.ANA",5,26426.22
"St19_17-ch7_BRA20male.converted.ANA",12,26461.07
"St19_17-ch7_BRA20male.converted.ANA",5,26464.74
"St19_17-ch7_BRA20male.converted.ANA",11,26497.53
"St19_17-ch7_BRA20male.converted.ANA",5,26499.64
"St19_17-ch7_BRA20male.converted.ANA",12,26524.12
"St19_17-ch7_BRA20male.converted.ANA",5,26528
"St19_17-ch7_BRA20male.converted.ANA",12,26615.4
"St19_17-ch7_BRA20male.converted.ANA",5,26619.13
"St19_17-ch7_BRA20male.converted.ANA",12,26632.57
"St19_17-ch7_BRA20male.converted.ANA",5,26636.82
"St19_17-ch7_BRA20male.converted.ANA",12,26691.68
"St19_17-ch7_BRA20male.converted.ANA",5,26696.27
"St19_17-ch7_BRA20male.converted.ANA",11,26901.74
"St19_17-ch7_BRA20male.converted.ANA",5,26903.83
"St19_17-ch7_BRA20male.converted.ANA",12,26918.09
"St19_17-ch7_BRA20male.converted.ANA",5,26922.25
"St19_17-ch7_BRA20male.converted.ANA",12,27037.96
"St19_17-ch7_BRA20male.converted.ANA",5,27042.2
"St19_17-ch7_BRA20male.converted.ANA",12,27084.37
"St19_17-ch7_BRA20male.converted.ANA",5,27088.81
"St19_17-ch7_BRA20male.converted.ANA",12,27157.75
"St19_17-ch7_BRA20male.converted.ANA",5,27161.67
"St19_17-ch7_BRA20male.converted.ANA",12,27249.71
"St19_17-ch7_BRA20male.converted.ANA",5,27253.59
"St19_17-ch7_BRA20male.converted.ANA",11,27418.36
"St19_17-ch7_BRA20male.converted.ANA",5,27420.45
"St19_17-ch7_BRA20male.converted.ANA",12,27458.43
"St19_17-ch7_BRA20male.converted.ANA",5,27462.38
"St19_17-ch7_BRA20male.converted.ANA",12,27468.5
"St19_17-ch7_BRA20male.converted.ANA",5,27472.02
"St19_17-ch7_BRA20male.converted.ANA",12,27482.86
"St19_17-ch7_BRA20male.converted.ANA",5,27487.28
"St19_17-ch7_BRA20male.converted.ANA",12,27511.05
"St19_17-ch7_BRA20male.converted.ANA",5,27514.86
"St19_17-ch7_BRA20male.converted.ANA",12,27568.36
"St19_17-ch7_BRA20male.converted.ANA",5,27571.86
"St19_17-ch7_BRA20male.converted.ANA",12,27588.35
"St19_17-ch7_BRA20male.converted.ANA",5,27591.83
"St19_17-ch7_BRA20male.converted.ANA",12,27614.53
"St19_17-ch7_BRA20male.converted.ANA",5,27618.44
"St19_17-ch7_BRA20male.converted.ANA",12,27652.08
"St19_17-ch7_BRA20male.converted.ANA",5,27655.39
"St19_17-ch7_BRA20male.converted.ANA",12,27685.43
"St19_17-ch7_BRA20male.converted.ANA",5,27688.81
"St19_17-ch7_BRA20male.converted.ANA",12,27726.47
"St19_17-ch7_BRA20male.converted.ANA",5,27729.75
"St19_17-ch7_BRA20male.converted.ANA",12,27776.71
"St19_17-ch7_BRA20male.converted.ANA",5,27779.53
"St19_17-ch7_BRA20male.converted.ANA",12,27787.77
"St19_17-ch7_BRA20male.converted.ANA",5,27790.82
"St19_17-ch7_BRA20male.converted.ANA",12,27800.48
"St19_17-ch7_BRA20male.converted.ANA",5,27803.75
"St19_17-ch7_BRA20male.converted.ANA",12,27894.67
"St19_17-ch7_BRA20male.converted.ANA",5,27898.4
"St19_17-ch7_BRA20male.converted.ANA",12,27919.99
"St19_17-ch7_BRA20male.converted.ANA",5,27924.43
"St19_17-ch7_BRA20male.converted.ANA",12,27975.81
"St19_17-ch7_BRA20male.converted.ANA",5,27979.91
"St19_17-ch7_BRA20male.converted.ANA",12,28008.22
"St19_17-ch7_BRA20male.converted.ANA",5,28012.38
"St19_17-ch7_BRA20male.converted.ANA",12,28027.11
"St19_17-ch7_BRA20male.converted.ANA",5,28031.56
"St19_17-ch7_BRA20male.converted.ANA",12,28069.08
"St19_17-ch7_BRA20male.converted.ANA",5,28073.66
"St19_17-ch7_BRA20male.converted.ANA",12,28166.54
"St19_17-ch7_BRA20male.converted.ANA",5,28170.41
"St19_17-ch7_BRA20male.converted.ANA",12,28200.62
"St19_17-ch7_BRA20male.converted.ANA",5,28204.93
"St19_17-ch7_BRA20male.converted.ANA",12,28257.33
"St19_17-ch7_BRA20male.converted.ANA",5,28261.54
"St19_17-ch7_BRA20male.converted.ANA",12,28310.21
"St19_17-ch7_BRA20male.converted.ANA",5,28313.34
"St19_17-ch7_BRA20male.converted.ANA",12,28334.51
"St19_17-ch7_BRA20male.converted.ANA",5,28338.46
"St19_17-ch7_BRA20male.converted.ANA",12,28346.39
"St19_17-ch7_BRA20male.converted.ANA",5,28350
"St19_17-ch7_BRA20male.converted.ANA",12,28388.02
"St19_17-ch7_BRA20male.converted.ANA",5,28392.38
"St19_17-ch7_BRA20male.converted.ANA",12,28439.1
"St19_17-ch7_BRA20male.converted.ANA",5,28442.54
"St19_17-ch7_BRA20male.converted.ANA",12,28448.21
"St19_17-ch7_BRA20male.converted.ANA",5,28452.38
"St19_17-ch7_BRA20male.converted.ANA",12,28458.03
"St19_17-ch7_BRA20male.converted.ANA",5,28461.91
"St19_17-ch7_BRA20male.converted.ANA",12,28514.64
"St19_17-ch7_BRA20male.converted.ANA",5,28518.35
"St19_17-ch7_BRA20male.converted.ANA",12,28575.23
"St19_17-ch7_BRA20male.converted.ANA",5,28578.03
"St19_17-ch7_BRA20male.converted.ANA",12,28605.45
"St19_17-ch7_BRA20male.converted.ANA",5,28608.65
"St19_17-ch7_BRA20male.converted.ANA",12,28654.72
"St19_17-ch7_BRA20male.converted.ANA",5,28657.75
"St19_17-ch7_BRA20male.converted.ANA",12,28695.85
"St19_17-ch7_BRA20male.converted.ANA",5,28698.67
"St19_17-ch7_BRA20male.converted.ANA",12,28740.64
"St19_17-ch7_BRA20male.converted.ANA",5,28743.63
"St19_17-ch7_BRA20male.converted.ANA",12,28757.62
"St19_17-ch7_BRA20male.converted.ANA",5,28760.95
"St19_17-ch7_BRA20male.converted.ANA",12,28771.07
"St19_17-ch7_BRA20male.converted.ANA",5,28774.08
"St19_17-ch7_BRA20male.converted.ANA",99,28800
"St19_18-ch2_BRA20male.converted.ANA",1,14.99
"St19_18-ch2_BRA20male.converted.ANA",2,55.99
"St19_18-ch2_BRA20male.converted.ANA",7,142.33
"St19_18-ch2_BRA20male.converted.ANA",11,167.46
"St19_18-ch2_BRA20male.converted.ANA",7,168.17
"St19_18-ch2_BRA20male.converted.ANA",11,308.16
"St19_18-ch2_BRA20male.converted.ANA",7,312.78
"St19_18-ch2_BRA20male.converted.ANA",11,378.38
"St19_18-ch2_BRA20male.converted.ANA",7,385.23
"St19_18-ch2_BRA20male.converted.ANA",11,529.02
"St19_18-ch2_BRA20male.converted.ANA",7,533.72
"St19_18-ch2_BRA20male.converted.ANA",11,558.97
"St19_18-ch2_BRA20male.converted.ANA",7,565.28
"St19_18-ch2_BRA20male.converted.ANA",11,588.77
"St19_18-ch2_BRA20male.converted.ANA",7,594.96
"St19_18-ch2_BRA20male.converted.ANA",11,619.43
"St19_18-ch2_BRA20male.converted.ANA",7,624.98
"St19_18-ch2_BRA20male.converted.ANA",12,659
"St19_18-ch2_BRA20male.converted.ANA",2,660.12
"St19_18-ch2_BRA20male.converted.ANA",7,663.24
"St19_18-ch2_BRA20male.converted.ANA",12,728.57
"St19_18-ch2_BRA20male.converted.ANA",2,729.38
"St19_18-ch2_BRA20male.converted.ANA",7,735.37
"St19_18-ch2_BRA20male.converted.ANA",12,758.35
"St19_18-ch2_BRA20male.converted.ANA",2,759.38
"St19_18-ch2_BRA20male.converted.ANA",7,764.63
"St19_18-ch2_BRA20male.converted.ANA",11,784.41
"St19_18-ch2_BRA20male.converted.ANA",7,787.99
"St19_18-ch2_BRA20male.converted.ANA",12,830.26
"St19_18-ch2_BRA20male.converted.ANA",2,831.75
"St19_18-ch2_BRA20male.converted.ANA",7,836.59
"St19_18-ch2_BRA20male.converted.ANA",2,859.92
"St19_18-ch2_BRA20male.converted.ANA",7,864.11
"St19_18-ch2_BRA20male.converted.ANA",12,976.51
"St19_18-ch2_BRA20male.converted.ANA",2,977.26
"St19_18-ch2_BRA20male.converted.ANA",7,986.52
"St19_18-ch2_BRA20male.converted.ANA",11,1163.57
"St19_18-ch2_BRA20male.converted.ANA",7,1172.39
"St19_18-ch2_BRA20male.converted.ANA",11,1176.72
"St19_18-ch2_BRA20male.converted.ANA",7,1183.83
"St19_18-ch2_BRA20male.converted.ANA",12,1261.73
"St19_18-ch2_BRA20male.converted.ANA",2,1262.97
"St19_18-ch2_BRA20male.converted.ANA",7,1275
"St19_18-ch2_BRA20male.converted.ANA",12,1358.91
"St19_18-ch2_BRA20male.converted.ANA",2,1359.96
"St19_18-ch2_BRA20male.converted.ANA",7,1366.34
"St19_18-ch2_BRA20male.converted.ANA",2,1410.07
"St19_18-ch2_BRA20male.converted.ANA",7,1424.59
"St19_18-ch2_BRA20male.converted.ANA",2,1462.96
"St19_18-ch2_BRA20male.converted.ANA",7,1465.64
"St19_18-ch2_BRA20male.converted.ANA",11,1475.58
"St19_18-ch2_BRA20male.converted.ANA",7,1482.18
"St19_18-ch2_BRA20male.converted.ANA",2,1494.13
"St19_18-ch2_BRA20male.converted.ANA",7,1560.39
"St19_18-ch2_BRA20male.converted.ANA",2,1584.33
"St19_18-ch2_BRA20male.converted.ANA",7,1628.72
"St19_18-ch2_BRA20male.converted.ANA",12,1652.68
"St19_18-ch2_BRA20male.converted.ANA",2,1653.34
"St19_18-ch2_BRA20male.converted.ANA",7,1656.94
"St19_18-ch2_BRA20male.converted.ANA",11,1696.8
"St19_18-ch2_BRA20male.converted.ANA",7,1698.65
"St19_18-ch2_BRA20male.converted.ANA",11,1710.56
"St19_18-ch2_BRA20male.converted.ANA",7,1716.19
"St19_18-ch2_BRA20male.converted.ANA",2,1726.49
"St19_18-ch2_BRA20male.converted.ANA",7,1744.77
"St19_18-ch2_BRA20male.converted.ANA",2,1764.45
"St19_18-ch2_BRA20male.converted.ANA",7,1801.53
"St19_18-ch2_BRA20male.converted.ANA",2,1840.59
"St19_18-ch2_BRA20male.converted.ANA",7,1933.78
"St19_18-ch2_BRA20male.converted.ANA",12,1989.86
"St19_18-ch2_BRA20male.converted.ANA",2,1991.32
"St19_18-ch2_BRA20male.converted.ANA",7,2044.85
"St19_18-ch2_BRA20male.converted.ANA",2,2060.19
"St19_18-ch2_BRA20male.converted.ANA",7,2090.89
"St19_18-ch2_BRA20male.converted.ANA",2,2135.55
"St19_18-ch2_BRA20male.converted.ANA",7,2143.93
"St19_18-ch2_BRA20male.converted.ANA",2,2181.09
"St19_18-ch2_BRA20male.converted.ANA",7,2185.47
"St19_18-ch2_BRA20male.converted.ANA",11,2245.62
"St19_18-ch2_BRA20male.converted.ANA",7,2248.69
"St19_18-ch2_BRA20male.converted.ANA",11,2260.81
"St19_18-ch2_BRA20male.converted.ANA",7,2265.83
"St19_18-ch2_BRA20male.converted.ANA",2,2277.93
"St19_18-ch2_BRA20male.converted.ANA",7,2281.97
"St19_18-ch2_BRA20male.converted.ANA",11,2316.01
"St19_18-ch2_BRA20male.converted.ANA",7,2320.37
"St19_18-ch2_BRA20male.converted.ANA",11,2336.96
"St19_18-ch2_BRA20male.converted.ANA",7,2344.19
"St19_18-ch2_BRA20male.converted.ANA",2,2353.13
"St19_18-ch2_BRA20male.converted.ANA",7,2357.65
"St19_18-ch2_BRA20male.converted.ANA",12,2434.33
"St19_18-ch2_BRA20male.converted.ANA",2,2435.24
"St19_18-ch2_BRA20male.converted.ANA",7,2439.06
"St19_18-ch2_BRA20male.converted.ANA",11,2450.94
"St19_18-ch2_BRA20male.converted.ANA",7,2457.81
"St19_18-ch2_BRA20male.converted.ANA",2,2508.82
"St19_18-ch2_BRA20male.converted.ANA",7,2512.23
"St19_18-ch2_BRA20male.converted.ANA",11,2528.5
"St19_18-ch2_BRA20male.converted.ANA",7,2538.07
"St19_18-ch2_BRA20male.converted.ANA",2,2552.07
"St19_18-ch2_BRA20male.converted.ANA",7,2554.72
"St19_18-ch2_BRA20male.converted.ANA",2,2580.8
"St19_18-ch2_BRA20male.converted.ANA",7,2583.56
"St19_18-ch2_BRA20male.converted.ANA",2,2604.55
"St19_18-ch2_BRA20male.converted.ANA",7,2609.22
"St19_18-ch2_BRA20male.converted.ANA",11,2621.76
"St19_18-ch2_BRA20male.converted.ANA",7,2633.67
"St19_18-ch2_BRA20male.converted.ANA",2,2648.23
"St19_18-ch2_BRA20male.converted.ANA",7,2674.92
"St19_18-ch2_BRA20male.converted.ANA",2,2700.17
"St19_18-ch2_BRA20male.converted.ANA",7,2703.87
"St19_18-ch2_BRA20male.converted.ANA",11,2725.62
"St19_18-ch2_BRA20male.converted.ANA",7,2732.14
"St19_18-ch2_BRA20male.converted.ANA",12,2758.76
"St19_18-ch2_BRA20male.converted.ANA",2,2759.71
"St19_18-ch2_BRA20male.converted.ANA",7,2763.8
"St19_18-ch2_BRA20male.converted.ANA",2,2796.77
"St19_18-ch2_BRA20male.converted.ANA",7,2806.61
"St19_18-ch2_BRA20male.converted.ANA",2,2817.13
"St19_18-ch2_BRA20male.converted.ANA",7,2836.29
"St19_18-ch2_BRA20male.converted.ANA",2,2871.75
"St19_18-ch2_BRA20male.converted.ANA",7,2899.85
"St19_18-ch2_BRA20male.converted.ANA",11,2915.24
"St19_18-ch2_BRA20male.converted.ANA",7,2919.57
"St19_18-ch2_BRA20male.converted.ANA",2,2928.82
"St19_18-ch2_BRA20male.converted.ANA",7,3124.88
"St19_18-ch2_BRA20male.converted.ANA",12,3152.88
"St19_18-ch2_BRA20male.converted.ANA",2,3153.93
"St19_18-ch2_BRA20male.converted.ANA",7,3160.85
"St19_18-ch2_BRA20male.converted.ANA",2,3175
"St19_18-ch2_BRA20male.converted.ANA",7,3203.41
"St19_18-ch2_BRA20male.converted.ANA",11,3221.48
"St19_18-ch2_BRA20male.converted.ANA",7,3224.6
"St19_18-ch2_BRA20male.converted.ANA",2,3234.12
"St19_18-ch2_BRA20male.converted.ANA",1,3239.79
"St19_18-ch2_BRA20male.converted.ANA",2,3691.34
"St19_18-ch2_BRA20male.converted.ANA",1,4272.25
"St19_18-ch2_BRA20male.converted.ANA",2,4313.58
"St19_18-ch2_BRA20male.converted.ANA",7,4390.36
"St19_18-ch2_BRA20male.converted.ANA",11,4420.81
"St19_18-ch2_BRA20male.converted.ANA",7,4422.98
"St19_18-ch2_BRA20male.converted.ANA",2,4464.01
"St19_18-ch2_BRA20male.converted.ANA",7,4468.29
"St19_18-ch2_BRA20male.converted.ANA",11,4666.34
"St19_18-ch2_BRA20male.converted.ANA",7,4671.82
"St19_18-ch2_BRA20male.converted.ANA",11,4686.34
"St19_18-ch2_BRA20male.converted.ANA",7,4693.94
"St19_18-ch2_BRA20male.converted.ANA",12,4768.89
"St19_18-ch2_BRA20male.converted.ANA",2,4770.84
"St19_18-ch2_BRA20male.converted.ANA",7,4784.8
"St19_18-ch2_BRA20male.converted.ANA",11,4796.63
"St19_18-ch2_BRA20male.converted.ANA",7,4798.24
"St19_18-ch2_BRA20male.converted.ANA",11,4868.46
"St19_18-ch2_BRA20male.converted.ANA",2,4871.22
"St19_18-ch2_BRA20male.converted.ANA",11,4895.31
"St19_18-ch2_BRA20male.converted.ANA",7,4897.98
"St19_18-ch2_BRA20male.converted.ANA",12,5029.71
"St19_18-ch2_BRA20male.converted.ANA",2,5030.55
"St19_18-ch2_BRA20male.converted.ANA",7,5055.81
"St19_18-ch2_BRA20male.converted.ANA",11,5206.18
"St19_18-ch2_BRA20male.converted.ANA",7,5209.38
"St19_18-ch2_BRA20male.converted.ANA",12,5235.38
"St19_18-ch2_BRA20male.converted.ANA",2,5236.01
"St19_18-ch2_BRA20male.converted.ANA",7,5495.22
"St19_18-ch2_BRA20male.converted.ANA",12,5642.26
"St19_18-ch2_BRA20male.converted.ANA",2,5642.94
"St19_18-ch2_BRA20male.converted.ANA",7,5649.36
"St19_18-ch2_BRA20male.converted.ANA",12,5866.93
"St19_18-ch2_BRA20male.converted.ANA",2,5867.41
"St19_18-ch2_BRA20male.converted.ANA",7,5869.72
"St19_18-ch2_BRA20male.converted.ANA",11,5932.29
"St19_18-ch2_BRA20male.converted.ANA",7,5937.87
"St19_18-ch2_BRA20male.converted.ANA",12,6265.85
"St19_18-ch2_BRA20male.converted.ANA",2,6266.52
"St19_18-ch2_BRA20male.converted.ANA",7,6295.61
"St19_18-ch2_BRA20male.converted.ANA",2,6447.05
"St19_18-ch2_BRA20male.converted.ANA",7,6449.04
"St19_18-ch2_BRA20male.converted.ANA",12,6468.95
"St19_18-ch2_BRA20male.converted.ANA",2,6470.03
"St19_18-ch2_BRA20male.converted.ANA",7,6473.85
"St19_18-ch2_BRA20male.converted.ANA",11,6521.93
"St19_18-ch2_BRA20male.converted.ANA",7,6537.07
"St19_18-ch2_BRA20male.converted.ANA",2,6584.31
"St19_18-ch2_BRA20male.converted.ANA",7,6601.16
"St19_18-ch2_BRA20male.converted.ANA",2,6634.69
"St19_18-ch2_BRA20male.converted.ANA",7,6673.08
"St19_18-ch2_BRA20male.converted.ANA",12,6694.93
"St19_18-ch2_BRA20male.converted.ANA",2,6695.94
"St19_18-ch2_BRA20male.converted.ANA",7,6700.61
"St19_18-ch2_BRA20male.converted.ANA",2,6710.53
"St19_18-ch2_BRA20male.converted.ANA",7,6728.85
"St19_18-ch2_BRA20male.converted.ANA",2,6743.11
"St19_18-ch2_BRA20male.converted.ANA",7,6751.69
"St19_18-ch2_BRA20male.converted.ANA",2,6780.39
"St19_18-ch2_BRA20male.converted.ANA",7,6849.91
"St19_18-ch2_BRA20male.converted.ANA",2,6884.24
"St19_18-ch2_BRA20male.converted.ANA",7,6902.91
"St19_18-ch2_BRA20male.converted.ANA",12,6910.05
"St19_18-ch2_BRA20male.converted.ANA",2,6910.73
"St19_18-ch2_BRA20male.converted.ANA",7,6913.85
"St19_18-ch2_BRA20male.converted.ANA",2,6936.88
"St19_18-ch2_BRA20male.converted.ANA",7,6963.85
"St19_18-ch2_BRA20male.converted.ANA",2,7019.62
"St19_18-ch2_BRA20male.converted.ANA",7,7035.34
"St19_18-ch2_BRA20male.converted.ANA",2,7042.12
"St19_18-ch2_BRA20male.converted.ANA",7,7057.7
"St19_18-ch2_BRA20male.converted.ANA",2,7112.55
"St19_18-ch2_BRA20male.converted.ANA",7,7122.65
"St19_18-ch2_BRA20male.converted.ANA",11,7300.6
"St19_18-ch2_BRA20male.converted.ANA",7,7308.29
"St19_18-ch2_BRA20male.converted.ANA",12,7428.27
"St19_18-ch2_BRA20male.converted.ANA",2,7429.16
"St19_18-ch2_BRA20male.converted.ANA",7,7436.3
"St19_18-ch2_BRA20male.converted.ANA",2,7453.82
"St19_18-ch2_BRA20male.converted.ANA",7,7488.51
"St19_18-ch2_BRA20male.converted.ANA",2,7576.54
"St19_18-ch2_BRA20male.converted.ANA",7,7608.53
"St19_18-ch2_BRA20male.converted.ANA",2,7648.27
"St19_18-ch2_BRA20male.converted.ANA",7,7657.98
"St19_18-ch2_BRA20male.converted.ANA",12,7665
"St19_18-ch2_BRA20male.converted.ANA",2,7666.03
"St19_18-ch2_BRA20male.converted.ANA",7,7710.22
"St19_18-ch2_BRA20male.converted.ANA",2,7756.01
"St19_18-ch2_BRA20male.converted.ANA",7,7785.58
"St19_18-ch2_BRA20male.converted.ANA",11,7818.7
"St19_18-ch2_BRA20male.converted.ANA",7,7824.11
"St19_18-ch2_BRA20male.converted.ANA",2,7858.8
"St19_18-ch2_BRA20male.converted.ANA",7,7887.52
"St19_18-ch2_BRA20male.converted.ANA",2,7927.55
"St19_18-ch2_BRA20male.converted.ANA",7,7949.57
"St19_18-ch2_BRA20male.converted.ANA",12,8005.6
"St19_18-ch2_BRA20male.converted.ANA",2,8006.2
"St19_18-ch2_BRA20male.converted.ANA",7,8011.25
"St19_18-ch2_BRA20male.converted.ANA",11,8040.12
"St19_18-ch2_BRA20male.converted.ANA",7,8053.77
"St19_18-ch2_BRA20male.converted.ANA",2,8080.43
"St19_18-ch2_BRA20male.converted.ANA",7,8115.17
"St19_18-ch2_BRA20male.converted.ANA",2,8137
"St19_18-ch2_BRA20male.converted.ANA",7,8184.04
"St19_18-ch2_BRA20male.converted.ANA",11,8218.68
"St19_18-ch2_BRA20male.converted.ANA",7,8220.41
"St19_18-ch2_BRA20male.converted.ANA",1,8244.47
"St19_18-ch2_BRA20male.converted.ANA",2,8388.36
"St19_18-ch2_BRA20male.converted.ANA",1,10110.45
"St19_18-ch2_BRA20male.converted.ANA",2,10150.86
"St19_18-ch2_BRA20male.converted.ANA",1,10848.41
"St19_18-ch2_BRA20male.converted.ANA",2,10887.52
"St19_18-ch2_BRA20male.converted.ANA",7,10946.66
"St19_18-ch2_BRA20male.converted.ANA",2,10974.18
"St19_18-ch2_BRA20male.converted.ANA",7,10991.63
"St19_18-ch2_BRA20male.converted.ANA",12,11017.84
"St19_18-ch2_BRA20male.converted.ANA",2,11019.57
"St19_18-ch2_BRA20male.converted.ANA",7,11030.29
"St19_18-ch2_BRA20male.converted.ANA",12,11058.25
"St19_18-ch2_BRA20male.converted.ANA",2,11059.33
"St19_18-ch2_BRA20male.converted.ANA",7,11076.18
"St19_18-ch2_BRA20male.converted.ANA",12,11134.4
"St19_18-ch2_BRA20male.converted.ANA",2,11135.07
"St19_18-ch2_BRA20male.converted.ANA",7,11139.98
"St19_18-ch2_BRA20male.converted.ANA",2,11166.59
"St19_18-ch2_BRA20male.converted.ANA",7,11173.05
